business_id,name,yname,yid,latitude,longitude,ylat,ylong,cneighborhood,yprice_category,price_min,ccategory,insp_count,score,ycount,yrating
591,YOU SEE SUSHI,You See Sushi,you-see-sushi-san-francisco,37.762378,-122.462692,37.76249,-122.462642,sunset,1,$0.00 ,japanese,3,88.33,270,3.5
606,TSING TAO,Tsing Tao Chinese,tsing-tao-chinese-san-francisco,37.781624,-122.492609,37.781926,-122.492455,richmond,1,$0.00 ,chinese,2,81.5,242,3.5
610,POMELO,Pomelo On Judah,pomelo-on-judah-san-francisco,37.762378,-122.462692,37.76247,-122.46269,sunset,2,$11.00 ,asian,3,84.33,370,4
615,J & A RESTAURANT,J & A Restaurant,j-and-a-restaurant-san-francisco,37.709857,-122.449709,37.710037,-122.449872,mission,1,$0.00 ,chinese,4,97,111,4
619,A-1 BAKERY,A1 Bakery and Cafe,a1-bakery-and-cafe-san-francisco,37.724824,-122.460726,37.72455,-122.46078,twinpeaks,1,$0.00 ,bakeries,5,89.6,26,3.5
627,EDDIES CAFE,Eddie's Cafe,eddies-cafe-san-francisco,37.776898,-122.438098,37.77707,-122.43792,westernaddition,1,$0.00 ,american,4,91.5,527,4
628,EL BURRITO EXPRESS #2,El Burrito Express 2,el-burrito-express-2-san-francisco,37.786407,-122.440057,37.78646,-122.43982,pacificheights,1,$0.00 ,mexican,3,89,537,4
631,SUBWAY SANDWICHES & SALADS,Subway,subway-san-francisco-50,37.78332,-122.432647,37.7834426,-122.4325643,pacificheights,1,$0.00 ,fastfood,2,95,41,2.5
639,SWAN OYSTER DEPOT,Swan Oyster Depot,swan-oyster-depot-san-francisco,37.790734,-122.420783,37.790939,-122.420796,nobhill,2,$11.00 ,seafood,4,93,2058,4
642,ANDERSEN BAKERY,Andersen Bakery,andersen-bakery-san-francisco,37.785457,-122.430317,37.785354,-122.4303915,pacificheights,1,$0.00 ,bakeries,4,98.5,212,4
645,TAN-TAN,Tan Tan Coffee Shop,tan-tan-coffee-shop-san-francisco,37.785274,-122.431918,37.78497314,-122.4318542,pacificheights,1,$0.00 ,coffeetea,2,99,48,4
659,GOLDEN COFFEE,Golden Coffee Shop,golden-coffee-shop-san-francisco,37.788322,-122.415218,37.7882027,-122.4153505,nobhill,1,$0.00 ,american,4,91,371,4
665,BRAZEN HEAD RESTAURANT,The Brazen Head,the-brazen-head-san-francisco,37.799218,-122.432517,37.7993037,-122.4322957,marina,3,$31.00 ,bars,2,87,553,4
670,VIKINGS GIANT SUBMARINE SANDWICHES,Viking's Giant Submarines,vikings-giant-submarines-san-francisco-2,37.801334,-122.424905,37.8013798,-122.4250627,marina,1,$0.00 ,fastfood,3,87.33,192,4
691,MARINA SUBMARINE,Marina Submarine,marina-submarine-san-francisco,37.796893,-122.436847,37.79678,-122.43683,marina,1,$0.00 ,fastfood,3,89.67,338,4
695,BARBARY COAST PASTRY & COFFEE,Barbary Coast,barbary-coast-san-francisco,37.784965,-122.408614,37.78487778,-122.4089661,downtown,1,$0.00 ,bakeries,3,96,80,3.5
703,THEM KY RESTAURANT,Them Ky,them-ky-san-francisco,37.784193,-122.417967,37.78415635,-122.4180921,downtown,1,$0.00 ,vietnamese,2,61.5,189,3.5
726,BEN WAH RESTAURANT,Ben Wah,ben-wah-san-francisco,37.788138,-122.440174,37.78835297,-122.4402008,pacificheights,1,$0.00 ,chinese,2,82.5,73,3
729,ASHOKA INDIAN CUISINE,Ashoka,ashoka-san-francisco-2,37.800758,-122.437024,37.80091,-122.43704,marina,2,$11.00 ,indian,2,86.5,193,3.5
741,MOZZARELLA DI BUFALA PIZZERIA II,Mozzarella Di Bufala Pizzeria,mozzarella-di-bufala-pizzeria-san-francisco-3,37.740052,-122.466544,37.7399981,-122.4664579,twinpeaks,2,$11.00 ,fastfood,3,84,507,3.5
744,CAFE BELLINI,Cafe Bellini,cafe-bellini-san-francisco-4,37.784317,-122.407563,37.78397809,-122.4071594,downtown,2,$11.00 ,bakeries,3,93.33,87,3
758,BAKERY/ICE CREAM/STOREROOM,Palace Hotel,palace-hotel-san-francisco,37.788286,-122.401543,37.78825733,-122.4017068,financialdistrict,3,$31.00 ,venue,3,98,837,3.5
760,TART TO TART,Tart To Tart,tart-to-tart-san-francisco-2,37.787598,-122.40071,37.78742218,-122.4009323,financialdistrict,1,$0.00 ,bakeries,3,90,205,3
765,APERTO RESTAURANT,Aperto Restaurant,aperto-restaurant-san-francisco-3,37.762568,-122.397192,37.762685,-122.3974,potrerohill,2,$11.00 ,italian,3,92,888,4
768,MOSHI MOSHI,Moshi Moshi,moshi-moshi-san-francisco,37.763187,-122.388895,37.76318,-122.38908,potrerohill,2,$11.00 ,japanese,3,93.67,553,3.5
773,MARIPOSA HUNTERS POINT YACHT CLUB,Mariposa Hunters Point Yacht Club,mariposa-hunters-point-yacht-club-san-francisco,37.77325,-122.387222,37.7731818,-122.3871523,soma,2,$11.00 ,venue,3,93,9,4
774,BAY VIEW BOAT CLUB,Mariposa Hunters Point Yacht Club,mariposa-hunters-point-yacht-club-san-francisco,37.772667,-122.387032,37.7731818,-122.3871523,soma,2,$11.00 ,venue,2,93,9,4
786,PIPERADE,Piperade,piperade-san-francisco,37.800674,-122.401484,37.80078155,-122.4015141,northbeach,3,$31.00 ,european,2,92,782,4
792,BOUDIN BAKERY,Boudin Bakery & Cafe,boudin-bakery-and-cafe-san-francisco-10,37.791924,-122.398588,37.8086306,-122.4101852,northbeach,2,$11.00 ,bakeries,3,92.67,656,3.5
795,BEN & JERRY'S,Ben & Jerry's,ben-and-jerrys-san-francisco-13,37.808494,-122.412,37.8090801,-122.4121515,northbeach,2,$11.00 ,desserts,3,96,12,2.5
796,HUNAN RESTAURANT,Henry's Hunan Restaurant,henrys-hunan-restaurant-san-francisco-2,37.798987,-122.402307,37.79903793,-122.4020081,northbeach,2,$11.00 ,chinese,2,75,171,3
798,SUSHI RAPTURE,Sushi Rapture,sushi-rapture-san-francisco,37.793997,-122.416267,37.79404,-122.41608,nobhill,2,$11.00 ,japanese,3,90,283,3.5
799,COURTYARD BY MARRIOTT,Courtyard San Francisco Fisherman's Wharf,courtyard-san-francisco-fishermans-wharf-san-francisco,37.806964,-122.41862,37.80714479,-122.4183137,northbeach,2,$11.00 ,venue,3,96.67,95,3.5
809,TRIPTYCH,Triptych,triptych-san-francisco,37.775797,-122.409002,37.7757166,-122.4089849,soma,2,$11.00 ,american,2,80,954,3.5
811,EDEN PLAZA CAFE,Eden Plaza Cafe,eden-plaza-cafe-san-francisco,37.783954,-122.395699,37.78451596,-122.3956668,soma,1,$0.00 ,fastfood,3,86.33,154,4
816,B & J QUARTER POUNDER BURGERS,B&J 1-4 Lb Burgers,b-and-j-1-4-lb-burgers-san-francisco,37.722374,-122.395841,37.7223005,-122.3959689,bayviewhunterspoint,1,$0.00 ,fastfood,3,87.67,39,3.5
821,LA SANTANECA,La Santaneca,la-santaneca-san-francisco,,,37.736247,-122.424265,bernalheights,1,$0.00 ,mexican,2,82.5,313,4
824,BABY'S EATERY AND PALABOK,Baby's Eatery and Palabok,babys-eatery-and-palabok-san-francisco-2,37.724579,-122.434879,37.72440009,-122.4349773,excelsior,1,$0.00 ,asian,3,82,68,4
826,ANGELINA'S DELI-CAFE & CATERING,Angelina's Deli Cafe,angelinas-deli-cafe-san-francisco,37.784038,-122.481982,37.78422546,-122.481987,richmond,2,$11.00 ,fastfood,3,93,277,4
827,TAQUERIA EL FAROLITO,El Farolito,el-farolito-san-francisco,37.721251,-122.437385,37.72111511,-122.4371643,excelsior,1,$0.00 ,mexican,3,91.33,540,4
830,LOS PLANES DE RENDEROS,Los Planes De Renderos Pupuseria,los-planes-de-renderos-pupuseria-san-francisco,37.723078,-122.435966,37.722923,-122.4358561,excelsior,1,$0.00 ,latinamerican,4,86.75,93,4
835,KAM PO KITCHEN,Kam Po Kitchen,kam-po-kitchen-san-francisco,37.797223,-122.410513,37.79719415,-122.410356,nobhill,1,$0.00 ,chinese,4,78.75,289,4
840,MOLINARI DELICATESSEN,Molinari Delicatessen,molinari-delicatessen-san-francisco,37.798556,-122.407707,37.79838181,-122.4078217,russianhill,2,$11.00 ,fastfood,3,79.33,925,4.5
843,ESTIA RESTAURANT,Estia,estia-san-francisco,37.798328,-122.407067,37.7983551,-122.4069366,northbeach,2,$11.00 ,european,2,74,161,3.5
845,CAFE JACQUELINE,Cafe Jacqueline,cafe-jacqueline-san-francisco,37.800428,-122.407517,37.80047,-122.40731,northbeach,3,$31.00 ,french,2,93,567,4
847,GOLDEN BOY PIZZA,Golden Boy Pizza,golden-boy-pizza-san-francisco,37.799648,-122.408033,37.7997956,-122.4080729,northbeach,1,$0.00 ,fastfood,2,86,2310,4.5
852,NEW HOLLYWOOD BAKERY & RESTAURANT,New Hollywood Bakery & Restaurant,new-hollywood-bakery-and-restaurant-san-francisco-2,,,37.79697999,-122.4066364,chinatown,1,$0.00 ,bakeries,2,69,61,4
854,FIRENZE BY NIGHT,Firenze by Night Ristorante,firenze-by-night-ristorante-san-francisco,37.798914,-122.408885,37.79887,-122.4091,russianhill,2,$11.00 ,italian,3,82,793,4
856,DELFINA RESTAURANT,Delfina,delfina-san-francisco,37.761514,-122.424318,37.76131,-122.42431,mission,3,$31.00 ,italian,4,94.25,1801,4
874,PANCHO'S SALSA BAR & GRILL,Pancho's Salsa Bar & Grill,panchos-salsa-bar-and-grill-san-francisco,37.792093,-122.421024,37.79206,-122.42125,nobhill,1,$0.00 ,mexican,4,91,348,3.5
876,"PATPONG THAI CUISINE, INC.",Patpong Thai Cuisine,patpong-thai-cuisine-san-francisco,37.781973,-122.48522,37.78186,-122.48521,richmond,2,$11.00 ,thai,3,89.67,209,3.5
880,DELICIOUS DIM SUM,Delicious Dim Sum,delicious-dim-sum-san-francisco,37.795974,-122.407574,37.796051,-122.4076004,chinatown,1,$0.00 ,chinese,2,67,656,4
884,HOUSE OF NANKING,House of Nanking,house-of-nanking-san-francisco,37.796463,-122.405224,37.79653,-122.405422,chinatown,2,$11.00 ,chinese,4,85.5,2630,3.5
886,LE PETIT CAFE,Le Petit Cafe,le-petit-cafe-san-francisco,37.795227,-122.39914,37.7953147,-122.398989,financialdistrict,1,$0.00 ,venue,3,98,20,4
891,LUCKY CREATION VEGETARIAN RESTAURANT LLC,Lucky Creation Vegetarian Restaurant,lucky-creation-vegetarian-restaurant-san-francisco,37.795078,-122.407433,37.79510597,-122.4073786,chinatown,1,$0.00 ,chinese,2,79,405,3.5
892,HAPPY DONUTS,Happy Donut,happy-donut-san-francisco-4,37.791348,-122.399834,37.7914474,-122.3998618,financialdistrict,1,$0.00 ,fastfood,4,88,184,3.5
902,MARCELLO'S PIZZA,Marcello's Pizza,marcellos-pizza-san-francisco,37.762057,-122.435145,37.76205444,-122.4353867,castro,1,$0.00 ,fastfood,3,94,615,4
903,SABRA RESTAURANT,Sabra Grill,sabra-grill-san-francisco,37.790874,-122.405634,37.79084,-122.4058,chinatown,2,$11.00 ,middleeastern,3,83.67,110,3
905,WORKING GIRLS' CAFE,Working Girls' Cafe,working-girls-cafe-san-francisco,37.790477,-122.404033,37.79058494,-122.4040487,downtown,1,$0.00 ,fastfood,3,95.67,436,4
911,CAFE DOLCI,Cafe Dolci,cafe-dolci-san-francisco,37.787153,-122.404148,37.78695256,-122.404431,downtown,1,$0.00 ,coffeetea,3,91,403,4
919,RITZ-CARLTON HOTEL,"The Ritz-Carlton, San Francisco",the-ritz-carlton-san-francisco-san-francisco-2,37.791757,-122.407377,37.79184341,-122.4068298,chinatown,4,$61.00 ,venue,4,93.5,357,4
920,RITZ-CARLTON HOTEL,"The Ritz-Carlton, San Francisco",the-ritz-carlton-san-francisco-san-francisco-2,37.791757,-122.407377,37.79184341,-122.4068298,chinatown,4,$61.00 ,venue,4,95,357,4
929,CAFE ETHIOPIA,Cafe Ethiopia,cafe-ethiopia-san-francisco,37.758832,-122.421359,37.75887,-122.42162,mission,2,$11.00 ,african,2,95,402,3.5
935,PEKING WOK RESTAURANT,Peking Wok Restaurant,peking-wok-restaurant-san-francisco,37.733891,-122.391183,37.73382,-122.39138,bayviewhunterspoint,1,$0.00 ,chinese,4,89,15,4
941,TWO JACKS SEAFOOD,Two Jacks Seafood,two-jacks-seafood-san-francisco,37.718016,-122.387696,37.71807946,-122.3877778,bayviewhunterspoint,2,$11.00 ,seafood,3,94.33,8,4
943,EL CASTILLITO TAQUERIA INC.,El Castillito,el-castillito-san-francisco-2,37.768776,-122.429095,37.76887438,-122.4292374,castro,1,$0.00 ,mexican,3,85.67,751,4
949,BUFFALO BURGERS RESTAURANT,Buffalo Burger Restaurant,buffalo-burger-restaurant-san-francisco,37.780372,-122.476354,37.78026,-122.47641,richmond,1,$0.00 ,fastfood,5,96.4,362,3.5
950,IRVING PIZZA,Irving Pizza,irving-pizza-san-francisco,37.763513,-122.47764,37.763294,-122.477636,sunset,1,$0.00 ,fastfood,3,94,545,3
951,KENTUCKY FRIED CHICKEN,KFC,kfc-san-francisco-20,37.763528,-122.478362,37.7636,-122.478,sunset,1,$0.00 ,fastfood,5,95.2,53,2
952,SHANGRILA VEGETARIAN REST,Shangri-La Vegetarian Restaurant,shangri-la-vegetarian-restaurant-san-francisco,37.763512,-122.47958,37.7636899,-122.47977,sunset,1,$0.00 ,chinese,3,88.33,366,4
961,JAVA BEACH CAFE,Java Beach Cafe,java-beach-cafe-san-francisco,37.760416,-122.509106,37.760452,-122.508934,sunset,1,$0.00 ,coffeetea,4,89.75,914,4
968,GOLDEN ISLAND CAFE,Golden Island Cafe,golden-island-cafe-san-francisco,37.754188,-122.477822,37.75436,-122.47783,sunset,1,$0.00 ,desserts,5,87.6,626,3.5
972,"MING TAI WUN TUN NOODLE, INC.",Ming Tai Wun-Tun Noodle,ming-tai-wun-tun-noodle-san-francisco,37.753614,-122.490219,37.75341415,-122.4902115,sunset,1,$0.00 ,chinese,3,80,163,3.5
984,VANIDA THAI KITCHEN,Vanida Thai Kitchen,vanida-thai-kitchen-san-francisco,37.742086,-122.498738,37.7421497,-122.4989692,sunset,2,$11.00 ,thai,4,90,378,3.5
985,THE SUNSET'S BEST SEAFOOD RESTAURANT,Sunset's Best Seafood Restaurant,sunsets-best-seafood-restaurant-san-francisco,37.742048,-122.499002,37.74227,-122.49901,sunset,1,$0.00 ,chinese,3,78,85,3.5
993,CHICK-N-DELI,Chick-N-Deli,chick-n-deli-san-francisco,37.713702,-122.443681,37.71383,-122.4438,excelsior,1,$0.00 ,fastfood,3,96.67,42,4
994,RAILROAD EXPRESSO CAFE,Railroad Expresso,railroad-expresso-san-francisco,37.731513,-122.45133,37.73149319,-122.4513817,mission,1,$0.00 ,coffeetea,5,94.8,44,3
999,SERRANO'S PIZZA II,Serrano's Pizza,serranos-pizza-san-francisco-2,37.756997,-122.420534,37.75714,-122.42051,mission,1,$0.00 ,fastfood,3,90.33,553,3.5
1000,HEUNG YUEN RESTAURANT,Heung Yuen Restaurant,heung-yuen-restaurant-san-francisco,37.755282,-122.420493,37.7552018,-122.4203735,mission,1,$0.00 ,chinese,3,76,194,4
1002,BIG MOUTH BURGERS,Big Mouth Burgers,big-mouth-burgers-san-francisco,37.752158,-122.420362,37.75225082,-122.4204514,mission,1,$0.00 ,fastfood,4,88.75,483,3.5
1003,RINCON PERUANO RESTAURANT,Rincon Peruano Restaurant,rincon-peruano-restaurant-san-francisco-5,37.749128,-122.417402,37.74917,-122.4174215,mission,2,$11.00 ,latinamerican,4,94,66,4.5
1005,CHAVITA'S MEXICAN RESTAURANT,Chavitas,chavitas-san-francisco,37.748855,-122.418134,37.74882,-122.41839,mission,1,$0.00 ,mexican,3,83.33,40,3.5
1008,VALENCIA PIZZA & PASTA,Valencia Pizza & Pasta,valencia-pizza-and-pasta-san-francisco,37.759944,-122.421356,37.76001967,-122.4213088,mission,2,$11.00 ,fastfood,4,97,381,4
1018,PETES BARBEQUE,Pete's Barbeque,petes-barbeque-san-francisco,37.758684,-122.418975,37.75877059,-122.4189994,mission,1,$0.00 ,american,3,98.67,246,4
1021,LA SANTANECA DE LA MISSION,La Santaneca De La Mission,la-santaneca-de-la-mission-san-francisco,37.751885,-122.418406,37.75192,-122.41814,mission,1,$0.00 ,mexican,3,93.67,248,4
1026,PHUKET THAI RESTAURANT,Phuket Thai Restaurant,phuket-thai-restaurant-san-francisco,37.771117,-122.436976,37.7711416,-122.4369561,haight,1,$0.00 ,thai,3,89.67,132,3
1031,IL BORGO,Il Borgo,il-borgo-san-francisco,37.775538,-122.426264,37.77569,-122.42628,westernaddition,2,$11.00 ,italian,3,92.67,545,3.5
1042,LOVE 'N HAIGHT COFFEE & DELI,Love N Haight Deli,love-n-haight-deli-san-francisco,37.771964,-122.431336,37.772004,-122.431261,haight,1,$0.00 ,fastfood,3,92.33,394,4
1043,CENTRAL COFFEE TEA & SPICE,Central Coffee Tea & Spice,central-coffee-tea-and-spice-san-francisco,37.774198,-122.444214,37.77421944,-122.4442108,haight,1,$0.00 ,coffeetea,3,96.67,270,4.5
1047,PORK STORE CAFE,Pork Store Cafe,pork-store-cafe-san-francisco,37.770063,-122.446247,37.76997,-122.44623,haight,2,$11.00 ,coffeetea,3,86,1235,4
1048,CREPE EXPRESS,Crepe Express,crepe-express-san-francisco,37.770068,-122.446644,37.77009152,-122.4465812,haight,1,$0.00 ,european,3,91,262,3
1060,BEAN THERE COFFEE & TEA,Bean There,bean-there-san-francisco,37.771123,-122.431953,37.77108,-122.43223,haight,1,$0.00 ,coffeetea,2,95,238,4
1065,UNIVERSAL CAFE,Universal Cafe,universal-cafe-san-francisco-5,37.760487,-122.410662,37.76062,-122.41064,mission,2,$11.00 ,coffeetea,3,87.67,1185,4
1075,"SANDWICH PLACE, THE",The Sandwich Place,the-sandwich-place-san-francisco,37.764384,-122.419566,37.76443,-122.4191,mission,1,$0.00 ,fastfood,4,88,223,4.5
1081,ARINELL PIZZA,Arinell Pizza,arinell-pizza-san-francisco,37.764744,-122.421803,37.76469072,-122.4217121,mission,1,$0.00 ,fastfood,4,92.5,1009,4
1085,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-169,37.792037,-122.397852,37.80641668,-122.4146676,financialdistrict,1,$0.00 ,coffeetea,2,94.5,3,2
1090,TRICOLORE CAFFE' AND PIZZERIA,Tricolore Caffe & Catering,tricolore-caffe-and-catering-san-francisco-4,37.795614,-122.403104,37.7956272,-122.4031122,financialdistrict,1,$0.00 ,fastfood,3,98.67,119,4
1102,HOANG DAT COFFEE SHOP,Hoang Dat Coffee Shop,hoang-dat-coffee-shop-san-francisco,37.786068,-122.418644,37.78625,-122.41857,nobhill,1,$0.00 ,vietnamese,5,91.2,84,4
1103,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-169,37.760938,-122.434692,37.80641668,-122.4146676,castro,1,$0.00 ,coffeetea,4,98,3,2
1111,SUBWAY 16604,Subway,subway-san-francisco,37.783713,-122.419357,37.78372,-122.4194581,downtown,1,$0.00 ,fastfood,2,90.5,26,2.5
1116,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-241,37.797713,-122.430336,37.79754,-122.43031,marina,1,$0.00 ,coffeetea,3,96,128,3.5
1122,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-167,37.800547,-122.438494,37.80074,-122.43851,marina,1,$0.00 ,coffeetea,4,95.75,88,3
1124,SQUAT & GOBBLE CAFE,Squat and Gobble Cafe & Crepery,squat-and-gobble-cafe-and-crepery-san-francisco-4,37.764248,-122.433392,37.76439,-122.4334,castro,2,$11.00 ,vegetarian,3,90.33,426,3.5
1125,PEET'S COFFEE & TEA,Peet's Coffee,peets-coffee-san-francisco-19,37.791554,-122.399565,37.79157639,-122.3993607,financialdistrict,1,$0.00 ,coffeetea,4,91.75,84,4
1127,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-143,37.792773,-122.403567,37.79226,-122.40348,financialdistrict,1,$0.00 ,coffeetea,3,92,35,4
1135,GEARY DRIVE IN,Tony's Cable Car Restaurant,tonys-cable-car-restaurant-san-francisco,37.782778,-122.444744,37.78282988,-122.4448657,pacificheights,1,$0.00 ,fastfood,2,95,339,3.5
1139,MINI CAFE,Boston Cafe,boston-cafe-san-francisco-2,37.775867,-122.419356,37.7747958,-122.4193094,soma,1,$0.00 ,vietnamese,2,79.5,37,4
1144,STAR BAGELS,Star Bagel,star-bagel-san-francisco,37.790324,-122.420664,37.79028,-122.4209,nobhill,1,$0.00 ,bakeries,5,79.4,72,3
1146,AUX DELICES VIETNAM,Aux Delices Vietnamese Restaurant,aux-delices-vietnamese-restaurant-san-francisco,37.798274,-122.422264,37.79822,-122.42253,russianhill,2,$11.00 ,vietnamese,4,78.75,682,4
1151,POMELO ON CHURCH,Pomelo,pomelo-san-francisco,37.742325,-122.426476,37.74229964,-122.4264423,noevalley,2,$11.00 ,coffeetea,3,92.67,650,4
1154,SUNFLOWER RESTAURANT,Sunflower Authentic Vietnamese Restaurant,sunflower-authentic-vietnamese-restaurant-san-francisco-2,37.764678,-122.421905,37.76479087,-122.4222299,mission,1,$0.00 ,vietnamese,3,92.33,1131,3.5
1156,BOUDIN PETIT CAFE,Boudin Bakery & Cafe,boudin-bakery-and-cafe-san-francisco-14,37.786548,-122.407313,37.78717422,-122.4073944,downtown,1,$0.00 ,bakeries,4,94.75,316,3.5
1157,SUTTER CAFE,Sutter Cafe,sutter-cafe-san-francisco,37.789625,-122.405894,37.7897134,-122.4057956,downtown,1,$0.00 ,desserts,4,91.75,28,4.5
1159,ZONA ROSA,Zona Rosa,zona-rosa-san-francisco,37.769363,-122.451667,37.76934855,-122.4516633,haight,1,$0.00 ,mexican,2,89.5,277,3.5
1186,TULLY'S  COFFEE,Tully's Coffee,tullys-coffee-san-francisco-9,37.792071,-122.434535,37.7920607,-122.4346367,pacificheights,1,$0.00 ,coffeetea,2,90,42,3.5
1188,OKINA SUSHI,Okina Sushi,okina-sushi-san-francisco,37.775723,-122.458445,37.77574,-122.45812,richmond,2,$11.00 ,japanese,1,100,355,4
1191,TEKKA JAPANESE RESTAURANT,Tekka Japanese Restaurant,tekka-japanese-restaurant-san-francisco,37.77714,-122.464412,37.7770524,-122.4647183,richmond,3,$31.00 ,japanese,2,91,363,4
1193,PEET'S COFFEE & TEA,Peet's Coffee,peets-coffee-san-francisco-15,37.786754,-122.450476,37.7863884,-122.4504089,richmond,1,$0.00 ,coffeetea,3,93,97,4
1194,SWEET THINGS,Sweet Things,sweet-things-san-francisco,37.786453,-122.452807,37.7860794,-122.4527512,richmond,2,$11.00 ,bakeries,3,99.33,149,4
1199,PANCHO'S,Pancho's Salsa Bar & Grill,panchos-salsa-bar-and-grill-san-francisco-2,37.781507,-122.456176,37.78169,-122.45618,richmond,1,$0.00 ,mexican,3,96,379,3
1203,TAWAN'S THAI FOOD,Tawan's Thai Food,tawans-thai-food-san-francisco,37.780834,-122.46659,37.7806,-122.46658,richmond,2,$11.00 ,thai,3,94.67,354,3.5
1204,ROYAL GROUND COFFEE,Royal Ground Coffee,royal-ground-coffee-san-francisco-3,37.780394,-122.47641,37.780314,-122.476362,richmond,1,$0.00 ,coffeetea,5,93.6,161,3.5
1207,TAQUERIA LA PAZ,Taqueria La Paz,taqueria-la-paz-san-francisco-2,37.782732,-122.414139,37.7826251,-122.4142609,downtown,1,$0.00 ,mexican,1,56,26,4
1216,ZAOH RESTAURANT,Zaoh Restaurant,zaoh-restaurant-san-francisco,37.773467,-122.418093,37.77317,-122.41787,soma,2,$11.00 ,japanese,2,76,196,3.5
1219,PAZZO,Caffe Pazzo,caffe-pazzo-san-francisco,37.769287,-122.403974,37.76911163,-122.4044266,soma,1,$0.00 ,coffeetea,3,91.67,157,3.5
1232,SUNFLOWER CAFE,Sunflower Cafe,sunflower-cafe-san-francisco,37.786316,-122.409371,37.7863892,-122.4094061,downtown,1,$0.00 ,coffeetea,4,94,48,2.5
1241,BANWICH,Banhwich,banhwich-san-francisco,37.742895,-122.477898,37.74278,-122.47815,sunset,1,$0.00 ,vietnamese,4,89.25,183,3.5
1243,JAVA SUPREME,Java Supreme,java-supreme-san-francisco,37.759934,-122.423553,37.7598267,-122.4235551,mission,1,$0.00 ,coffeetea,4,92.25,177,4.5
1244,THANH THANH,Thanh Thanh Cafe,thanh-thanh-cafe-san-francisco,37.782053,-122.482799,37.7819608,-122.4829725,richmond,1,$0.00 ,vietnamese,2,75.5,102,3.5
1249,KABABAYAN FAST FOOD,Kababayan,kababayan-san-francisco,37.753691,-122.418657,37.753573,-122.4187518,mission,1,$0.00 ,asian,4,83.75,49,3.5
1259,KD'S GROG & GROCERY,K D's Grog N' Grocery,k-ds-grog-n-grocery-san-francisco,37.762602,-122.435384,37.76275253,-122.4356689,haight,3,$31.00 ,bars,3,93.33,11,2.5
1261,REVERIE COFFEE CAFE,Cafe Reverie,cafe-reverie-san-francisco,37.766097,-122.449997,37.766169,-122.449763,haight,2,$11.00 ,coffeetea,6,87.5,477,4
1262,NORTH BEACH PIZZA,North Beach Pizza,north-beach-pizza-san-francisco-4,37.767286,-122.453075,37.7671797,-122.4529545,haight,1,$0.00 ,fastfood,2,86,217,3
1263,LAVA JAVA,Lava Java,lava-java-san-francisco,37.766812,-122.452974,37.7669286,-122.4528939,haight,1,$0.00 ,coffeetea,2,90.5,147,4
